,text,phonetics,segmented_text,n_syl_mismatches,n_stress_inconsistencies,used_method_for_syl_text,phonetics_alt,n_alternatives
1074,Many other similar disconcerting omissions will be noticed in the Manuscript.,m_ɛ1|ɲ_i0 ɐ1|d̪_ɚ0 s_ɪ1|m_ə0|l_ɚ0 dʲ_ɪ0_s|k_n̩0|s_ɝ1|tʲ_ɪ0_ŋ ow0|mʲ_ɪ1|ʃ_n̩0_z w_ɪ1_ɫ bʲ_i1 n_ow1|tʲ_ɪ0_s_t n̩1 d̪_iː0 m_æ1|ɲ_ə0_s|c_ɹ_ɪ0_p_t,Man|y oth|er sim|i|lar dis|con|cer|ting o|mi|ssions will be no|ticed in the Man|u|script,[],[],"['dataset', 'dataset', 'dataset', 'SonoriPy', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['m_ɛ1|ɲ_i0', 'mʲ_ɪ1|ɲ_i0'], ['ɐ1|d̪_ɚ0', 'ɐ1|ð_ɚ0'], ['s_ɪ1|m_ə0|l_ɚ0'], ['dʲ_ɪ0_s|k_n̩0|s_ɝ1|tʲ_ɪ0_ŋ', 'dʲ_ɪ0_s|k_n̩0|s_ɝ1|ɾʲ_ɪ0_ŋ'], ['ow0|mʲ_ɪ1|ʃ_n̩0_z', 'ow0|mʲ_ɪ1|ʃ_ə0_n_z'], ['w_ɪ1_ɫ', 'w_ɫ̩1'], ['bʲ_i1', 'bʲ_iː1'], ['n_ow1|tʲ_ɪ0_s_t', 'n_ow1|ɾʲ_ɪ0_s_t'], ['n̩1', 'ɪ1_n'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['m_æ1|ɲ_ə0_s|c_ɹ_ɪ0_p_t']]","[2, 2, 1, 2, 2, 2, 2, 2, 2, 12, 1]"
1075,The flower of the artistic and intellectual world were revolutionists.,d̪_iː0 f_l_aw1|ɚ0 ə0 d̪_iː0 ɑ0_ɹ|tʰ_ɪ1_s|tʲ_ɪ0_k n̩0 ɪ0_n|t_ə0|l_ɛ1_k|tʃ_ʊ0|ɫ̩0 w_ɝ1_ɫ_d w_ɚ0 ɹ_ɛ0|v_ə0|ʎ_ʉː1|ʃ_ə0|ɲ_ɪ0_s_t_s,The flow|er of the ar|tis|tic and in|tel|lec|tu|al world were re|vo|lu|tio|nists,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['f_l_aw1|ɚ0', 'f_l_ow1|ɚ0'], ['ə0', 'ə0_v'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['ɑ0_ɹ|tʰ_ɪ1_s|tʲ_ɪ0_k'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['ɪ0_n|t_ə0|l_ɛ1_k|tʃ_ʊ0|ɫ̩0'], ['w_ɝ1_ɫ_d'], ['w_ɚ0', 'w_ɝ0'], ['ɹ_ɛ0|v_ə0|ʎ_ʉː1|ʃ_ə0|ɲ_ɪ0_s_t_s']]","[12, 2, 2, 12, 1, 7, 1, 1, 2, 1]"
1076,This the Iron Heel foresaw and laid its schemes accordingly.,d̪_ɪ1_s d̪_iː0 aj1|ɚ0_n ç_iː1_ɫ f_ɒ1_ɹ|s_ɒ0 n̩0 l_ej1_d ɪ0_t_s s_c_iː1_m_z ə0|kʰ_ɒ1_ɹ|dʲ_ɪ0_ɲ|ʎ_i0,This the I|ron Heel fore|saw and laid its schemes ac|cord|ing|ly,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['d̪_ɪ1_s', 'ð_ɪ1_s'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['aj1|ɚ0_n'], ['ç_iː1_ɫ'], ['f_ɒ1_ɹ|s_ɒ0'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['l_ej1_d'], ['ɪ0_t_s', 'ɪ0_ʔ_s'], ['s_c_iː1_m_z'], ['ə0|kʰ_ɒ1_ɹ|dʲ_ɪ0_ɲ|ʎ_i0', 'ə0|kʰ_ɒ1_ɹ|ɾʲ_ɪ0_ɲ|ʎ_i0']]","[2, 12, 1, 1, 1, 7, 1, 2, 1, 2]"
1077,"The mob came on, but it could not advance.",d̪_iː0 m_ɑ1_b cʰ_ej1_m ɑ1_n b_ɐ0_t ɪ0_t k_ʊ1_ɾ n_ɑ1_t ə0|d_v_æ1_n_s,The mob came on but it could not ad|vance,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['m_ɑ1_b'], ['cʰ_ej1_m'], ['ow1|ɛ0_n', 'ɑ1_n', 'ɒ1_n', 'ə1_n'], ['b_ɐ0_t', 'b_ɐ0_ʔ', 'b_ə0_ɾ'], ['ɪ0_t', 'ɪ0_ɾ', 'ɪ0_ʔ'], ['k_ʊ1_ɾ', 'kʰ_ʊ1_d'], ['n_ɑ1_t', 'n_ɑ1_ɾ', 'n_ɑ1_ʔ', 'n_ə1_t', 'n_ə1_ɾ', 'n_ə1_ʔ'], ['ə0|d_v_æ1_n_s']]","[12, 1, 1, 4, 3, 3, 2, 6, 1]"
1078,"But why continue the tirade, for tirade it was.",b_ɐ0_t w_aj1 kʰ_ə0_n|tʲ_ɪ1|ɲ_ʉː0 d̪_iː0 tʰ_aj0|ɹ_ej1_d f_ɒ0_ɹ tʰ_aj0|ɹ_ej1_d ɪ0_t w_ɐ0_z,But why con|tin|ue the ti|rade for ti|rade it was,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['b_ɐ0_t', 'b_ɐ0_ʔ', 'b_ə0_ɾ'], ['w_aj1'], ['kʰ_ə0_n|tʲ_ɪ1|ɲ_ʉː0'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['tʰ_aj0|ɹ_ej1_d'], ['f_ɒ0_ɹ', 'f_ɚ0'], ['tʰ_aj0|ɹ_ej1_d'], ['ɪ0_t', 'ɪ0_ɾ', 'ɪ0_ʔ'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z']]","[3, 1, 1, 12, 1, 2, 1, 3, 3]"
1079,After all superfluous flesh is gone what is left is stringy and resistant.,æ1_f|t_ɚ0 ɑː1_ɫ s_ʉ0|pʰ_ɝ1|fʲ_ʎ_ʉ0|ə0_s f_l_ɛ1_ʃ ɪ0_z ɡ_ɑ1_n w_ɐ0_t ɪ0_z l_ɛ1_f_t ɪ0_z s_t_ɹ_ɪ1|ŋ_i0 n̩0 ɹ_ɪ0|z_ɪ1_s|t_ə0_n_t,Af|ter all su|per|flu|ous flesh is gone what is left is string|y and re|sist|ant,[],[],"['dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset']","[['æ1_f|t_ɚ0'], ['ɑː1_ɫ', 'ɒː1_ɫ'], ['s_ʉ0|pʰ_ɝ1|fʲ_ʎ_ʉ0|ə0_s'], ['f_l_ɛ1_ʃ'], ['ɪ0_z'], ['ɡ_ɑ1_n', 'ɡ_ɒ1_n'], ['w_ɐ0_t', 'w_ɐ0_ɾ', 'w_ɐ0_ʔ'], ['ɪ0_z'], ['l_ɛ1_f_t'], ['ɪ0_z'], ['s_t_ɹ_ɪ1|ŋ_i0'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['ɹ_ɪ0|z_ɪ1_s|t_ə0_n_t']]","[1, 2, 1, 1, 1, 2, 3, 1, 1, 1, 1, 7, 1]"
1080,"Beyond refusing to sell us food, they left us to ourselves.",bʲ_i0|j_ɑ1_n_d ɹ_ɪ0|fʲ_ʉː1|z_ɪ0_ŋ t_ə0 s_ɛ1_ɫ ɐ0_s f_ʉ1_d d̪_ej0 l_ɛ1_f_t ɐ0_s t_ə0 aw0|ɚ0|s_ɛ1_ɫ_v_z,Be|yond re|fus|ing to sell us food they left us to our|selves,[10],[],"['dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['bʲ_i0|j_ɑ1_n_d'], ['ɹ_ɪ0|fʲ_ʉː1|z_ɪ0_ŋ'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['s_ɛ1_ɫ'], ['j_ʉː0|ɛ0_s', 'ɐ0_s', 'ə0_s', 'ə0_z'], ['f_ʉ1_d'], ['d̪_ej0', 'ð_ej0'], ['l_ɛ1_f_t'], ['j_ʉː0|ɛ0_s', 'ɐ0_s', 'ə0_s', 'ə0_z'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['aw0|ɚ0|s_ɛ1_ɫ_v_z', 'ɑ_ɹ|s_ɛ_ɫ_v_z']]","[1, 1, 4, 1, 4, 1, 2, 1, 4, 4, 2]"
1081,"He was a merry monarch, especially so for an Asiatic.",iː0 w_ɐ0_z ej1 m_ɛ1|ɹ_i0 m_ɑː1|n_ɑ0_ɹ_k ɪ0_s|p_ɛ1|ʃ_ə0|ʎ_i0 s_ow1 f_ɒ0_ɹ n̩0 ej0|ʒ_i0|æ1|tʲ_ɪ0_k,He was a mer|ry mon|arch es|pe|cial|ly so for an A|si|at|ic,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['iː0', 'ç_iː0'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['ej1'], ['m_ɛ1|ɹ_i0'], ['m_ɑː1|n_ɑ0_ɹ_k', 'm_ɑː1|n_ɚ0_k'], ['ɪ0_s|p_ɛ1|ʃ_ə0|ʎ_i0', 'ɪ_s|p_ɛ|ʃ_ʎ_i'], ['s_ow1'], ['f_ɒ0_ɹ', 'f_ɚ0'], ['n̩0', 'æ0_n'], ['ej0|ʒ_i0|æ1|tʲ_ɪ0_k', 'ej0|ʒ_i0|æ1|ɾʲ_ɪ0_k']]","[2, 3, 1, 1, 2, 2, 1, 2, 2, 2]"
1082,What an excited whispering and conferring took place.,w_ɐ0_t n̩0 ɪ0|k_s_aj1|tʲ_ɪ0_d w_ɪ1_s|p_ə0|ɹ_ɪ0_ŋ n̩0 kʰ_ə0_ɱ|f_ɝ1|ɪ0_ŋ tʰ_ʊ1_k p_l_ej1_s,What an ex|cit|ed whis|per|ing and con|fer|ring took place,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['w_ɐ0_t', 'w_ɐ0_ɾ', 'w_ɐ0_ʔ'], ['n̩0', 'æ0_n'], ['ɪ0|k_s_aj1|tʲ_ɪ0_d', 'ɪ0|k_s_aj1|ɾʲ_ɪ0_d'], ['w_ɪ1_s|p_ə0|ɹ_ɪ0_ŋ'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['kʰ_ə0_ɱ|f_ɝ1|ɪ0_ŋ'], ['tʰ_ʊ1_k'], ['p_l_ej1_s']]","[3, 2, 2, 1, 7, 1, 1, 1]"
1083,"Jacob Brinker, who was his roadmate, brought the news.",dʒ_ej1|k_ə0_b b_ɹ_ɪ1_ŋ|k_ɚ0 h_ʉː1 w_ɐ0_z ç_ɪ1_z ɹ_ɒ1|d_m_ej0_t b_ɹ_ɒ1_t d̪_iː0 n_ʉː1_z,Ja|cob Brin|ker who was his roa|dmate brought the news,[],[],"['dataset', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['dʒ_ej1|k_ə0_b'], ['b_ɹ_ɪ1_ŋ|k_ɚ0'], ['d_ɐ|b_ɫ̩|j_ʉː|ej|tʃ_ow', 'h_ʉː1'], ['w_ɐ0_z', 'w_ɑ0_z', 'w_ə0_z'], ['ç_ɪ1_z'], ['ɹ_ɒ1|d_m_ej0_t'], ['b_ɹ_ɒ1_t', 'b_ɹ_ɒ1_ʔ'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['n_ʉː1_z', 'ɲ_ʉː1_z']]","[1, 1, 2, 3, 1, 1, 2, 12, 2]"
1084,Thus he turned the tenets and jargon of psychology back on me.,ð_ɐ1_s iː0 tʰ_ɝ1_n_d d̪_iː0 tʰ_ɛ1|ɲ_ɪ0_t_s n̩0 dʒ_ɑ1_ɹ|ɡ_n̩0 ə0 s_aj0|kʰ_ɑ1|l_ə0|dʒ_i0 b_æ1_k ɑ1_n mʲ_i1,Thus he turned the te|nets and jar|gon of psy|chol|o|gy back on me,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['ð_ɐ1_s'], ['iː0', 'ç_iː0'], ['tʰ_ɝ1_n_d'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['tʰ_ɛ1|ɲ_ɪ0_t_s'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['dʒ_ɑ1_ɹ|ɡ_n̩0'], ['ə0', 'ə0_v'], ['s_aj0|kʰ_ɑ1|l_ə0|dʒ_i0'], ['b_æ1_k'], ['ow1|ɛ0_n', 'ɑ1_n', 'ɒ1_n', 'ə1_n'], ['mʲ_i1', 'ɛ1|mʲ_iː0']]","[1, 2, 1, 12, 1, 7, 1, 2, 1, 1, 4, 2]"
1085,You yellow giant thing of the frost.,j_ə0 j_ɛ1|l_ow0 dʒ_aj1|n̩0_t t̪_ɪ1_ŋ ə0 d̪_iː0 f_ɹ_ɒ1_s_t,You yel|low gi|ant thing of the frost,[],[],"['1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['j_ə0', 'j_ʉː0'], ['j_ɛ1|l_ow0'], ['dʒ_aj1|n̩0_t', 'dʒ_aj1|ɛ0_n_t'], ['t̪_ɪ1_ŋ', 'θ_ɪ1_ŋ'], ['ə0', 'ə0_v'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['f_ɹ_ɒ1_s_t']]","[2, 1, 2, 2, 2, 12, 1]"
1086,Never so strange a prophet came up to Jerusalem.,n_ɛ1|v_ɚ0 s_ow1 s_t_ɹ_ej1_n_dʒ ej1 p_ɹ_ɑ1|fʲ_ɪ0_t cʰ_ej1_m ɐ1_p t_ə0 dʒ_ə0|ɹ_ʉː1|s_ə0|l_m̩0,Nev|er so strange a proph|et came up to Je|ru|sa|lem,[],[],"['dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['n_ɛ1|v_ɚ0'], ['s_ow1'], ['s_t_ɹ_ej1_n_dʒ'], ['ej1'], ['p_ɹ_ɑ1|fʲ_ɪ0_t', 'p_ɹ_ɑ1|fʲ_ɪ0_ʔ'], ['cʰ_ej1_m'], ['ɐ1_p'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['dʒ_ə0|ɹ_ʉː1|s_ə0|l_m̩0', 'dʒ_ə0|ɹ_ʉː1|z_ə0|l_m̩0']]","[1, 1, 1, 1, 2, 1, 1, 4, 2]"
1087,We who have endured so much surely can endure a little more.,w_iː0 h_ʉː1 h_æ1_v ɪ0_n|dʲ_ɝ1_d s_ow1 m_ɐ1_tʃ ʃ_ɝ1|ʎ_i0 cʰ_æ1_n ɪ0_n|dʲ_ʊ1_ɹ ej1 ʎ_ɪ1|t_ɫ̩0 m_ɒ1_ɹ,We who have en|dured so much sure|ly can en|dure a lit|tle more,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl']","[['w_iː0'], ['d_ɐ|b_ɫ̩|j_ʉː|ej|tʃ_ow', 'h_ʉː1'], ['h_æ1_v'], ['ɪ0_n|dʲ_ɝ1_d', 'ɪ0_n|dʲ_ʊ1_ɹ_d'], ['s_ow1'], ['m_ɐ1_tʃ'], ['ʃ_ɝ1|ʎ_i0', 'ʃ_ʊ1_ɹ|ʎ_i0'], ['cʰ_æ1_n', 'k_n̩1', 'k_ə1_n'], ['ɪ0_n|dʲ_ʊ1_ɹ'], ['ej1'], ['ʎ_ɪ1|t_ɫ̩0', 'ʎ_ɪ1|ɾ_ɫ̩0'], ['m_ɒ1_ɹ']]","[1, 2, 1, 2, 1, 1, 2, 3, 1, 1, 2, 1]"
1088,I have seen myself that one man contemplated by Pascal's philosophic eye.,aj1 h_æ1_v s_iː1_n m_aj0|s_ɛ1_ɫ_f d̪_æ1_t w_ɐ1_n m_æ1_n kʰ_ɑ1_n|t_m̩0|p_l_ej0|tʲ_ɪ0_d b_aj1 pʰ_æ1_s|k_ɑ0_ɫ_z fʲ_ɪ0|l_ə0|s_ɑ1|fʲ_ɪ0_k aj1,I have seen my|self that one man con|tem|plat|ed by Pas|cal's phil|o|soph|ic eye,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'SonoriPy', 'dataset', '1 vowel = 1 syl']","[['aj1'], ['h_æ1_v'], ['s_iː1_n'], ['m_aj0|s_ɛ1_ɫ_f', 'm_ɑ0|s_ɛ1_ɫ_f', 'mʲ_ɪ0|s_ɛ1_ɫ_f'], ['d̪_æ1_t', 'd̪_æ1_ɾ', 'd̪_æ1_ʔ', 'l_æ1_t', 'l_æ1_ɾ', 'l_æ1_ʔ', 'n_æ1_t', 'n_æ1_ɾ', 'n_æ1_ʔ', 'z_æ1_t', 'z_æ1_ɾ', 'z_æ1_ʔ', 'ð_æ1_t', 'ð_æ1_ɾ', 'ð_æ1_ʔ'], ['w_ɐ1_n'], ['m_æ1_n'], ['kʰ_ɑ1_n|t_m̩0|p_l_ej0|tʲ_ɪ0_d', 'kʰ_ɑ1_n|t_m̩0|p_l_ej0|ɾʲ_ɪ0_d'], ['b_aj1'], ['pʰ_æ1_s|k_ɑ0_ɫ_z', 'pʰ_æ1_s|k_æ0_ɫ_s', 'pʰ_æ1_s|k_æ0_ɫ_z', 'pʰ_æ1_s|k_æ0_s', 'pʰ_æ1_s|k_æ0_z', 'pʰ_æ1_s|k_ɒ0_ɫ_z'], ['fʲ_ɪ0|l_ə0|s_ɑ1|fʲ_ɪ0_k'], ['aj1']]","[1, 1, 1, 3, 15, 1, 1, 2, 1, 6, 1, 1]"
1089,One great drawback to farming in California is our long dry summer.,w_ɐ1_n ɟ_ɹ_ej1_t d_ɹ_ɒː1|b_æ0_k t_ə0 f_ɑ1_ɹ|mʲ_ɪ0_ŋ n̩1 cʰ_æ0|ʎ_ɪ0|f_ɒ1_ɹ|ɲ_i0_ə ɪ0_z ɑ0_ɹ l_ɒ1_ŋ d_ɹ_aj1 s_ɐ1|m_ɚ0,One great draw|back to farm|ing in Cal|i|for|nia is our long dry sum|mer,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['w_ɐ1_n'], ['ɟ_ɹ_ej1_t', 'ɟ_ɹ_ej1_ʔ'], ['d_ɹ_ɒː1|b_æ0_k'], ['t_ə0', 'tʰ_ʉː0', 'tʰ_ʊ0', 'ɾ_ə0'], ['f_ɑ1_ɹ|mʲ_ɪ0_ŋ'], ['n̩1', 'ɪ1_n'], ['cʰ_æ0|ʎ_ɪ0|f_ɒ1_ɹ|ɲ_i0_ə', 'cʰ_æ0|ʎ_ɪ0|f_ɒ1_ɹ|ɲ_ə0', 'cʰ_æ0|ʎ_ɪ0|f_ɒ1_ɹ|ɲ_i0|ə0'], ['ɪ0_z'], ['aw0|ɚ0', 'ɑ0_ɹ', 'ɚ0'], ['l_ɒ1_ŋ'], ['d_ɹ_aj1', 'dʒ_ɹ_aj1'], ['s_ɐ1|m_ɚ0']]","[1, 2, 1, 4, 1, 2, 3, 1, 3, 1, 2, 1]"
1090,"I remembered the red wine of the Italian rancho, and shuddered inwardly.",aj1 ɹ_ɪ0|m_ɛ1_m|b_ɚ0_d d̪_iː0 ɹ_ɛ1_d w_aj1_n ə0 d̪_iː0 ɪ0|tʰ_æ1|ʎ_n̩0 ɹ_ɑː1_n|tʃ_ow0 n̩0 ʃ_ɐ1|d_ɚ0_d ɪ1|n_w_ɚ0|d_ʎ_i0,I re|mem|bered the red wine of the I|tal|ian ran|cho and shu|ddered in|ward|ly,[],[],"['acronym', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', 'SonoriPy', 'dataset']","[['aj1'], ['ɹ_ɪ0|m_ɛ1_m|b_ɚ0_d', 'ɹ_ɪ0|m_ɛ1|m_ɚ0_d'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['ɹ_ɛ1_d'], ['w_aj1_n'], ['ə0', 'ə0_v'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['ɪ0|tʰ_æ1|ʎ_n̩0', 'ɪ0|tʰ_æ1|ʎ_ə0_n'], ['ɹ_ɑː1_n|tʃ_ow0'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['ʃ_ɐ1|d_ɚ0_d', 'ʃ_ɐ1|ɾ_ɚ0_d'], ['ɪ1|n_w_ɚ0|d_ʎ_i0']]","[1, 2, 12, 1, 1, 2, 12, 2, 1, 7, 2, 1]"
1091,"I said, and dismissed the matter as not worth thinking about.",aj1 s_ɛ1_d n̩0 dʲ_ɪ0|s_mʲ_ɪ1_s_t d̪_iː0 m_æ1|t_ɚ0 ej0_z n_ɑ1_t w_ɝ1_θ t̪_ɪ1_ɲ|c_ɪ0_ŋ ə0|b_aw1_t,I said and di|smissed the mat|ter as not worth think|ing a|bout,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['aj1'], ['s_ɛ1_d'], ['n̩0', 'n̩0_d', 'æ0_n', 'æ0_n_d', 'æ0_n_ʔ', 'æ0_ʔ', 'ɛ0_n'], ['dʲ_ɪ0|s_mʲ_ɪ1_s_t'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['m_æ1|t_ɚ0', 'm_æ1|ɾ_ɚ0'], ['ej0_z', 'æ0_s'], ['n_ɑ1_t', 'n_ɑ1_ɾ', 'n_ɑ1_ʔ', 'n_ə1_t', 'n_ə1_ɾ', 'n_ə1_ʔ'], ['w_ɝ1_θ'], ['t̪_ɪ1_ɲ|c_ɪ0_ŋ', 't̪_ɪ1|ɲ_ɪ0_n', 't̪_ɪ1|ɲ_ɪ0_ŋ', 'θ_ɪ1_ɲ|c_ɪ0_ŋ', 'θ_ɪ1|ɲ_ɪ0_n', 'θ_ɪ1|ɲ_ɪ0_ŋ'], ['b_aw_ɾ', 'b_aw_ʔ', 'ə0|b_aw1_t', 'ə0|b_aw1_ɾ', 'ə0|b_aw1_ʔ']]","[1, 1, 7, 1, 12, 2, 2, 6, 1, 6, 5]"
