,text,phonetics,segmented_text,n_syl_mismatches,n_stress_inconsistencies,used_method_for_syl_text,phonetics_alt,n_alternatives
976,The skipper's and Nakata's gymnastics served as a translation without words.,d̪_iː0 s_c_ɪ1|p_ə0_z n̩0 n_ɑː0|kʰ_ɑː1|t_ə0_s dʒ_ɪ0_m|n_æ1_s|t_ɪ0_k_s s_ɜː1_v_d ej0_z ej1 t_ɹ_æ0_n|z_l_ej1|ʃ_ə0_n w_ɪ0|d̪_aw1_t w_ɜː1_d_z,The ski|pper's and Na|ka|ta's gym|nas|tics served as a trans|la|tion with|out words,[],[],"['1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', 'SonoriPy', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['s_c_ɪ1|p_ə0_z'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['n_ɑː0|kʰ_ɑː1|t_ə0_s', 'n_ɑː0|kʰ_ɑː1|t_ə0_z'], ['dʒ_ɪ0_m|n_æ1_s|t_ɪ0_k_s'], ['s_ɜː1_v_d'], ['ej0_z', 'æ0_s'], ['ej1'], ['t_ɹ_æ0_n|z_l_ej1|ʃ_ə0_n', 'tʃ_ɹ_æ0_n|z_l_ej1|ʃ_ə0_n'], ['w_ɪ0|d̪_aw1_t', 'w_ɪ0|d̪_aw1_ʔ', 'w_ɪ0|v_aw1_t', 'w_ɪ0|v_aw1_ʔ', 'w_ɪ0|ð_aw1_t', 'w_ɪ0|ð_aw1_ʔ', 'w_ɪ0|θ_aw1_t', 'w_ɪ0|θ_aw1_ʔ'], ['w_ɜː1_d_z']]","[12, 1, 6, 2, 1, 1, 2, 1, 2, 8, 1]"
977,Last night he showed all the symptoms of coming down with pneumonia.,l_ɑː1_s_t n_aj1_t i0 ʃ_əw1_d ɒː1_ɫ d̪_iː0 s_ɪ1_m_p|t_m̩0_z ɒ0_v kʰ_ɐ1|m_ɪ0_ŋ d_aw1_n w_ɪ0_ð ɲ_ʉ0|m_əw1|ɲ_i0_ə,Last night he showed all the symp|toms of com|ing down with pneu|mo|nia,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['l_ɑː1_s_t'], ['n_aj1_t', 'n_aj1_ʔ'], ['i0', 'ç_i0', 'ç_iː0'], ['ʃ_əw1_d'], ['ɒː1_ɫ'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['s_ɪ1_m_p|t_m̩0_z'], ['ɒ0_v', 'ə0', 'ə0_v'], ['kʰ_ɐ1|m_ɪ0_ŋ'], ['d_aw1_n'], ['w_ɪ0|i0', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['ɲ_ʉ0|m_əw1|ɲ_i0_ə', 'ɲ_ʉ0|m_əw1|ɲ_i0|ə0']]","[1, 2, 3, 1, 1, 12, 1, 3, 1, 1, 3, 2]"
978,My idea was that he would have more influence over the natives.,m_aj1 aj0|d_ɪ1|ə0 w_ɐ0_z d̪_æ1_t i0 w_ə1_d h_æ1_v m_ɒː1 ɪ1_ɱ|f_l_ʉ0|n̩0_s əw1|v_ə0 d̪_iː0 ɲ_ej1|t_ɪ0_v_z,My i|de|a was that he would have more in|flu|ence o|ver the na|tives,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', 'SonoriPy']","[['m_aj1'], ['aj0|d_ɪ1_ə', 'aj0|d_ɪ1|ə0'], ['w_ɐ0_z', 'w_ɒ0_z', 'w_ə0_z'], ['d̪_æ1_t', 'd̪_æ1_ʔ', 'ð_æ1_t', 'ð_æ1_ʔ'], ['i0', 'ç_i0', 'ç_iː0'], ['w_ə1_d', 'w_ʊ1_d', 'ə1_d'], ['h_æ1_v'], ['m_ɒː1'], ['ɪ1_ɱ|f_l_ʉ0|n̩0_s'], ['əw1|v_ə0'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['ɲ_ej1|t_ɪ0_v_z']]","[1, 2, 3, 4, 3, 3, 1, 1, 1, 1, 12, 1]"
979,It is merely the simple superlative.,ɪ0_t ɪ0_z m_ɪ1_ə|ʎ_i0 d̪_iː0 s_ɪ1_m|p_ɫ̩0 s_j_ʉː0|pʰ_ɜː1|l_ə0|t_ɪ0_v,It is mere|ly the sim|ple su|per|la|tive,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', 'dataset']","[['ɪ0_t', 'ɪ0_ʔ'], ['ɪ0_z'], ['m_ɪ1_ə|ʎ_i0', 'm_ɪ1|ə0|ʎ_i0'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['s_ɪ1_m|p_ɫ̩0'], ['s_j_ʉː0|pʰ_ɜː1|l_ə0|t_ɪ0_v', 's_ʉː0|pʰ_ɜː1|l_ə0|t_ɪ0_v']]","[2, 1, 2, 12, 1, 2]"
980,I made no more overtures.,aj1 m_ej1_d n_əw1 m_ɒː1 əw1|v_ə0|tʃ_ʊ0|ə0_z,I made no more o|ver|tures,[4],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy']","[['aj1'], ['m_ej1_d'], ['n_əw1'], ['m_ɒː1'], ['əw1|v_ə0|tʃ_ʊ0|ə0_z']]","[1, 1, 1, 1, 1]"
981,"Among my minor afflictions, I may mention a new and mysterious one.",ə0|m_ɐ1_ŋ m_aj1 m_aj1|n_ə0 ə0|fʲ_ʎ_ɪ1|c_ʃ_ə0_n_z aj1 m_ej1 m_ɛ1_n|ʃ_ə0_n ej1 ɲ_ʉː1 n̩0 m_ɪ0_s|t_ɪ1|ɹ_i0|ə0_s w_ɐ1_n,A|mong my mi|nor a|ffli|ctions I may men|tion a new and mys|te|ri|ous one,[],[],"['dataset', '1 vowel = 1 syl', 'dataset', 'SonoriPy', 'acronym', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl']","[['ə0|m_ɐ1_ŋ', 'ə0|m_ɒ1_ŋ'], ['m_aj1'], ['m_aj1|n_ə0'], ['ə0|fʲ_ʎ_ɪ1|c_ʃ_ə0_n_z'], ['aj1'], ['m_ej1'], ['m_ɛ1_n|ʃ_ə0_n'], ['ej1'], ['ɲ_ʉː1'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['m_ɪ_s|t_ɪ|ɹ_i_ə_s', 'm_ɪ0_s|t_ɪ1|ɹ_i0|ə0_s'], ['w_ɐ1_n', 'w_ɒ1_n']]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 6, 2, 2]"
982,The voyage was our idea of a good time.,d̪_iː0 v_ɔj1|ɪ0_dʒ w_ɐ0_z ɑː0 aj0|d_ɪ1|ə0 ɒ0_v ej1 ɡ_ʊ1_d tʰ_aj1_m,The voy|age was our i|de|a of a good time,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['v_ɔj1|ɪ0_dʒ'], ['w_ɐ0_z', 'w_ɒ0_z', 'w_ə0_z'], ['aw0|ə0', 'æ0|ɒː0', 'ɑː0'], ['aj0|d_ɪ1_ə', 'aj0|d_ɪ1|ə0'], ['ɒ0_v', 'ə0', 'ə0_v'], ['ej1'], ['ɡ_ʊ1_d'], ['tʰ_aj1_m']]","[12, 1, 3, 3, 2, 3, 1, 1, 1]"
983,"At sea, Tuesday, March 17, 1908.",æ0_t s_iː1 tʃ_ʉː1_z|d_ej0 m_ɑː1_tʃ s_ɛ1|v_n̩0|tʰ_iː0_n {n_aj1_n|tʰ_iː0_n əw1 ej1_t,At sea Tues|day March sev|en|teen {nine|teen oh eight},[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['æ0_t', 'æ0_ʔ'], ['s_iː1'], ['tʃ_ʉː1_z|d_ej0', 'tʲ_ʉː1_z|d_ej0'], ['m_ɑː1_tʃ'], ['s_ɛ1|v_n̩0|tʰ_iː0_n'], ['n_aj1_n|tʰ_iː0_n'], ['əw1'], ['ej1_t', 'ej1_ʔ']]","[2, 1, 2, 1, 1, 1, 1, 2]"
984,"Yes, sir, he answered, with cheerful alacrity.",j_ɛ1_s s_ɜː0 i0 æ1_n|s_ɜː0_d w_ɪ0_ð tʃ_ɪ1_ə|f_ɫ̩0 ə0|l_æ1|c_ɹ_ɪ0|tʲ_i0,Yes sir he an|swered with cheer|ful a|lac|ri|ty,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', 'dataset', 'dataset']","[['j_ɛ1_s'], ['s_ɜː0'], ['i0', 'ç_i0', 'ç_iː0'], ['æ1_n|s_ɜː0_d'], ['w_ɪ0|i0', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['tʃ_ɪ1_ə|f_ɫ̩0', 'tʃ_ɪ1_ə|f_ʊ0_ɫ', 'tʃ_ɪ1|ə0|f_ɫ̩0', 'tʃ_ɪ1|ə0|f_ʊ0_ɫ'], ['ə0|l_æ1|c_ɹ_ɪ0|tʲ_i0']]","[1, 1, 3, 1, 3, 4, 1]"
985,I was still weak from my prolonged immersion.,aj1 w_ɐ0_z s_t_ɪ1_ɫ w_iː1_k f_ɹ_m̩0 m_aj1 p_ɹ_əw0|l_ɒ1_ŋ_d ɪ0|m_ɜː1|ʒ_ə0_n,I was still weak from my pro|longed im|mer|sion,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', 'dataset']","[['aj1'], ['w_ɐ0_z', 'w_ɒ0_z', 'w_ə0_z'], ['s_t_ɪ1_ɫ'], ['w_iː1_k'], ['f_ɹ_m̩0', 'f_ɹ_ɒ0_m'], ['m_aj1'], ['p_ɹ_əw0|l_ɒ1_ŋ_d'], ['ɪ0|m_ɜː1|ʒ_ə0_n']]","[1, 3, 1, 1, 2, 1, 1, 1]"
986,"The boy hesitated, then mastered his temper.",d̪_iː0 b_ɔj1 h_ɛ1|z_ɪ0|tʰ_ej0|ʔ_ɪ0_d d̪_ɛ1_n m_ɑː1_s|t_ə0_d ç_ɪ1_z tʰ_ɛ1_m|p_ə0,The boy hes|i|tat|ed then mas|tered his tem|per,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', 'dataset']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['b_ɔj1'], ['h_ɛ1|z_ɪ0|tʰ_ej0|ʔ_ɪ0_d'], ['d̪_ɛ1_n', 'ð_ɛ1_n'], ['m_ɑː1_s|t_ə0_d'], ['ç_ɪ1_z'], ['tʰ_ɛ1_m|p_ə0']]","[12, 1, 1, 2, 1, 1, 1]"
987,"I was beneath the water, suffocating and drowning.",aj1 w_ɐ0_z b_ɪ0|ɲ_iː1_θ d̪_iː0 w_ɒː1|t_ə0 s_ɐ1|f_ə0|cʰ_ej0|ʔ_ɪ0_ŋ n̩0 d_ɹ_aw1|ɲ_ɪ0_ŋ,I was be|neath the wa|ter suf|fo|cat|ing and dro|wning,[],[],"['acronym', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', 'dataset', '1 vowel = 1 syl', 'SonoriPy']","[['aj1'], ['w_ɐ0_z', 'w_ɒ0_z', 'w_ə0_z'], ['b_ɪ0|ɲ_iː1_θ'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['w_ɒː1|t_ə0', 'w_ɒː1|ʔ_ə0'], ['s_ɐ1|f_ə0|cʰ_ej0|ʔ_ɪ0_ŋ'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['d_ɹ_aw1|ɲ_ɪ0_ŋ']]","[1, 3, 1, 12, 2, 1, 6, 1]"
988,The pain from my hurt knee was agonizing.,d̪_iː0 pʰ_ej1_n f_ɹ_m̩0 m_aj1 h_ɜː1_t ɲ_iː1 w_ɐ0_z æ1|ɡ_ə0|n_aj0|z_ɪ0_ŋ,The pain from my hurt knee was ag|o|niz|ing,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['pʰ_ej1_n'], ['f_ɹ_m̩0', 'f_ɹ_ɒ0_m'], ['m_aj1'], ['h_ɜː1_t', 'h_ɜː1_ʔ'], ['ɲ_iː1'], ['w_ɐ0_z', 'w_ɒ0_z', 'w_ə0_z'], ['æ1|ɡ_ə0|n_aj0|z_ɪ0_ŋ']]","[12, 1, 2, 1, 2, 1, 3, 1]"
989,The hunters were still arguing and roaring like some semi-human amphibious breed.,d̪_iː0 h_ɐ1_n|t_ə0_z w_ə0 s_t_ɪ1_ɫ ɑː1|ɟ_ʉ0|ɪ0_ŋ n̩0 ɹ_ɒː1|ɹ_ɪ0_ŋ l_aj1_k s_ɐ0_m s_ɛ1|mʲ_i0-ç_ʉː1|m_n̩0 æ0_ɱ|f_ɪ1|bʲ_i0|ə0_s b_ɹ_iː1_d,The hun|ters were still ar|gu|ing and roar|ing like some sem|i-hu|man am|phib|i|ous breed,[],[],"['1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset-dataset', 'dataset', '1 vowel = 1 syl']","[['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['h_ɐ1_n|t_ə0_z'], ['w_ə0', 'w_ɛː0', 'w_ɜː0'], ['s_t_ɪ1_ɫ'], ['ɑː1|ɟ_ʉ0|ɪ0_ŋ'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['ɹ_ɒː1|ɹ_ɪ0_ŋ'], ['l_aj1_k'], ['s_ɐ0_m'], ['s_ɛ1|mʲ_i0-ç_ʉː1|m_n̩0'], ['æ0_ɱ|f_ɪ1|bʲ_i0_ə_s', 'æ0_ɱ|f_ɪ1|bʲ_i0|ə0_s'], ['b_ɹ_iː1_d']]","[12, 1, 3, 1, 1, 6, 1, 1, 1, 1, 2, 1]"
990,"I have been robbed, sir, I amended.",aj1 h_æ1_v b_ɪ0_n ɹ_ɒ1_b_d s_ɜː0 aj1 ə0|m_ɛ1_n|d_ɪ0_d,I have been robbed sir I a|men|ded,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'acronym', 'SonoriPy']","[['aj1'], ['h_æ1_v'], ['b_ɪ0_n', 'bʲ_iː0_n'], ['ɹ_ɒ1_b_d'], ['s_ɜː0'], ['aj1'], ['ə0|m_ɛ1_n|d_ɪ0_d']]","[1, 1, 2, 1, 1, 1, 1]"
991,"You were looking squeamish this afternoon, he began.",j_ʉ0 w_ə0 l_ʊ1|c_ɪ0_ŋ s_k_w_iː1|m_ɪ0_ʃ d̪_ɪ1_s ɑː0_f|t_ə0|n_ʉː1_n i0 b_ɪ0|ɡ_æ1_n,You were loo|king squeam|ish this af|ter|noon he be|gan,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset']","[['j_ʉ0'], ['w_ə0', 'w_ɛː0', 'w_ɜː0'], ['l_ʊ1|c_ɪ0_ŋ'], ['s_k_w_iː1|m_ɪ0_ʃ'], ['d̪_ɪ1_s', 'ð_ɪ1_s'], ['ɑː0_f|t_ə0|n_ʉː1_n'], ['i0', 'ç_i0', 'ç_iː0'], ['b_ɪ0|ɡ_æ1_n']]","[1, 3, 1, 1, 2, 1, 3, 1]"
992,How could I answer the question on the spur of the moment.,h_aw1 kʰ_ʊ1_d aj1 ɑː1_n|s_ə0 d̪_iː0 c_w_ɛ1_s|tʃ_n̩0 ɑ1_n d̪_iː0 s_p_ɜː1 ɒ0_v d̪_iː0 m_əw1|m_n̩0_t,How could I an|swer the ques|tion on the spur of the mo|ment,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', 'acronym', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['h_aw1'], ['kʰ_ʊ1_d'], ['aj1'], ['ɑː1_n|s_ə0'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['c_w_ɛ1_s|tʃ_n̩0', 'c_w_ɛ1_s|tʲ_n̩0', 'c_w_ɛ1_ʃ|tʃ_n̩0'], ['ɑ1_n', 'ɒ1_n'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['s_p_ɜː1'], ['ɒ0_v', 'ə0', 'ə0_v'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['m_əw1|m_n̩0_t']]","[1, 1, 1, 1, 12, 3, 2, 12, 1, 3, 12, 1]"
993,I learned it myself in English ships.,aj1 l_ɜː1_n_d ɪ0_t m_aj0|s_ɛ1_ɫ_f ɪ1_n ɪ1_ɲ|ɟ_ʎ_ɪ0_ʃ ʃ_ɪ1_p_s,I learned it my|self in Eng|lish ships,[],[],"['acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl']","[['aj1'], ['l_ɜː1_n_d', 'l_ɜː1|ɲ_ɪ0_d'], ['ɪ0_t', 'ɪ0_ʔ'], ['m_aj0|s_ɛ1_ɫ_f'], ['ɪ1_n', 'ʔ_ɪ1_n'], ['ɪ1_ŋ|ɡ_ə0|ʎ_ɪ0_ʃ', 'ɪ1_ɲ|ɟ_ʎ_ɪ0_ʃ'], ['ʃ_ɪ1_p_s']]","[1, 2, 2, 1, 2, 2, 1]"
994,An altruistic act is an act performed for the welfare of others.,n̩0 æ0_ɫ|t_ɹ_ʉ0|ɪ1_s|t_ɪ0_k æ1_k_t ɪ0_z n̩0 æ1_k_t pʰ_ə0|f_ɒː1_m_d f_ɒː0 d̪_iː0 w_ɛ1_ɫ|f_ɛː0 ɒ0_v ɐ1|d̪_ə0_z,An al|tru|is|tic act is an act pe|rformed for the wel|fare of o|thers,[],[],"['1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'SonoriPy', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', 'SonoriPy']","[['n̩0', 'æ0_n'], ['æ0_ɫ|t_ɹ_ʉ0|ɪ1_s|t_ɪ0_k', 'æ0_ɫ|tʃ_ɹ_ʉ0|ɪ1_s|t_ɪ0_k'], ['æ1_k_t'], ['ɪ0_z'], ['n̩0', 'æ0_n'], ['æ1_k_t'], ['pʰ_ə0|f_ɒː1_m_d'], ['f_ɒː0', 'f_ə0'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['w_ɛ1_ɫ|f_ɛː0'], ['ɒ0_v', 'ə0', 'ə0_v'], ['ɐ1|d̪_ə0_z', 'ɐ1|v_ə0_z', 'ɐ1|ð_ə0_z']]","[2, 2, 1, 1, 2, 1, 1, 2, 12, 1, 3, 3]"
995,"Knowing him, I review the old Scandinavian myths with clearer understanding.",n_əw1|ɪ0_ŋ m̩0 aj1 ɹ_ɪ0|vʲ_ʉː1 d̪_iː0 əw1_ɫ_d s_k_æ0_n|d_ɪ0|ɲ_ej1|vʲ_i0|n̩0 m_ɪ1_s w_ɪ0_ð c_ʎ_ɪ1|ɹ_ə0 ɐ0_n|d_ə0_s|t_æ1_n|d_ɪ0_ŋ,Know|ing him I re|view the old Scan|di|na|vi|an myths with clear|er un|der|stand|ing,[],[],"['dataset', '1 vowel = 1 syl', 'acronym', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'dataset']","[['n_əw1|ɪ0_ŋ'], ['m̩0', 'ç_ɪ0_m'], ['aj1'], ['ɹ_ɪ0|vʲ_ʉː1'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['ɒ1|ʊ0_ɫ_d', 'əw1_ɫ_d'], ['s_k_æ0_n|d_ɪ0|ɲ_ej1|vʲ_i0|n̩0'], ['m_ɪ1_s', 'm_ɪ1_θ_s'], ['w_ɪ0|i0', 'w_ɪ0_ð', 'w_ɪ0_θ'], ['c_ʎ_ɪ1|ɹ_ə0'], ['ɐ0_n|d_ə0_s|t_æ1_n|d_ɪ0_ŋ']]","[1, 2, 1, 1, 12, 2, 1, 2, 3, 1, 1]"
996,"Yes, and no, sir, was the slow reply.",j_ɛ1_s n̩0 n_əw1 s_ɜː0 w_ɐ0_z d̪_iː0 s_l_əw1 ɹ_ɛ0|p_ʎ_i1,Yes and no sir was the slow re|ply,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset']","[['j_ɛ1_s'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['n_əw1'], ['s_ɜː0'], ['w_ɐ0_z', 'w_ɒ0_z', 'w_ə0_z'], ['d̪_iː0', 'd̪_iː0_ʔ', 'd̪_ə0', 'iː0', 'iː0_ʔ', 'l_ə0', 'n_ə0', 's_ə0', 'ð_iː0', 'ð_iː0_ʔ', 'ð_ə0', 'ə0'], ['s_l_əw1'], ['ɹ_ɛ0|p_ʎ_i1']]","[1, 6, 1, 1, 3, 12, 1, 1]"
997,"And each year something happened, and I did not go.",n̩0 iː1_tʃ j_ɪ1_ə s_ɐ1_m|t̪_n̩0 h_æ1|p_n̩0_d n̩0 aj1 d_ɪ1_d n_ɑ1_t ɡ_əw1,And each year some|thing ha|ppened and I did not go,[],[],"['1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl', 'dataset', 'SonoriPy', '1 vowel = 1 syl', 'acronym', '1 vowel = 1 syl', '1 vowel = 1 syl', '1 vowel = 1 syl']","[['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['iː1_tʃ'], ['j_ɪ1_ə', 'j_ɪ1|ə0'], ['s_ɐ1_m|t̪_n̩0', 's_ɐ1_m|t̪_ɪ0_ŋ', 's_ɐ1_m|θ_n̩0', 's_ɐ1_m|θ_ɪ0_n', 's_ɐ1_m|θ_ɪ0_ŋ', 's_ɐ1_ɱ|f_n̩0', 's_ɐ1_ɱ|f_ɪ0_n', 's_ɐ1_ɱ|f_ɪ0_ŋ'], ['h_æ1|p_n̩0_d'], ['n̩0', 'n̩0_d', 'æ0_n_d', 'ɛ0_n', 'ʔ_æ0_n_d', 'ʔ_ɛ0_n'], ['aj1'], ['d_ɪ1_d'], ['n_ɑ1_t', 'n_ɑ1_ʔ', 'n_ɒ1_t', 'n_ɒ1_ʔ'], ['ɡ_əw1']]","[6, 1, 2, 8, 1, 6, 1, 1, 4, 1]"
